entry_id,kapampangan_word,kapampangan_word_normalized,english_gloss_short,english_gloss_raw,original_word,variants_original,variants_normalized,source_name,source_url,dataset_role,quality_tier,validation_status,notes
local_b216a8c96f51,APYA,apya,"Active verb and its infinitive, iyapia, manapia, to squeeze or press in order to draw out the juice or moisture of a thing","Active verb and its infinitive, iyapia, manapia, to squeeze or press in order to draw out the juice or moisture of a thing. P. 2. that which is pressed thus: miyapiayapia, like the sand that one presses / steps on with his shoe. Ma, neutral, become pressed: apia apia, the juice that comes out.",APIA,apiaapia; iyapia; manapia; miyapiayapia,apyaapya; iyapya; manapya; miyapyayapya,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_34c47414a4e5,APYAK,apyak,Defective root,"Defective root. All passive, papiac, pinñiac, ipiac, inapiac, yapiac, in all of these, the nominatives are the eyes: the passive to whom they are closed because of aversion: apiacan, inapiacan, papiacan, pinyacan is seldom used. Mi, neutral, mipapiac, mipiac, one who remains with his eyes closed, like, the dead: quening mipiacne mata ing matuayo, carinyapapug aquit ing casaquitan. Now that your parent has closed his eyes, you shall experience (see) hardships (in making a living). Also, Lumacadtana samantang mipapiac yang aldao, let us now go our way while the sun is hidden, or shut up (covered) by the cloud.",APIAC,apiacan; inapiac; inapiacan; ipiac; mipapiac; mipiac; papiac; papiacan; pinniac; pinyacan; yapiac,apyakan; inapyak; inapyakan; ipyak; mipapyak; mipyak; papyak; papyakan; pinyak; pinyakan; yapyak,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_88380b8c4f96,APYAP,apyap,"Active verb and its infinitive, iyapiap, mapiap, to toss, or shake the rice up and down in a bilao","Active verb and its infinitive, iyapiap, mapiap, to toss, or shake the rice up and down in a bilao. P. 1. the rice. See Tatap.",APIAP,iyapiap; mapiap,iyapyap; mapyap,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_7fd3036b11ac,APYUS,apyus,"Miapiusapius, piapiusapius","Miapiusapius, piapiusapius. Mi, active, one who cannot make a thing out of what thay teach him, or does not pay attention / is perplexed with the instruction given him. And the passive is the one who is perplexed.",APIUS,miapiusapius; piapiusapius,miapyusapyus; piapyusapyus,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_3aeacf30b36b,ARA,ara,"Cara, disrespect, lack of esteem","Cara, disrespect, lack of esteem; mará, merá, mará, one who does not esteem, v. g. if a native offers the priest a gift, and the priest does not accept it, they would say, maráyang pare, disrespectful priest! Another: you give a favor to someone, and you know he will not accept it, showing no appreciation, you will say, mará yang tauo; micacara, the one who disrespects; picacarán, the one shown disrespect; malcara, milcara, the one showing disrespect; palcarán, pilcarán, the one shown disrespect. Magcará, migcará, to become/ act disrespectful, unappreciative. To understand better the nuance of this word, see Mingangalip, its opposite. Mapalcará, exaggerative.",,cara; magcara; malcara; mapalcara; mara; marayang; mera; micacara; migcara; milcara; palcaran; picacaran; pilcaran,kara; magkara; malkara; mapalkara; mara; marayang; mera; migkara; mikakara; milkara; palkaran; pikakaran; pilkaran,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_3aeacf30b36b,ARA,ara,"Cara, disrespect, lack of esteem","Cara, disrespect, lack of esteem; mará, merá, mará, one who does not esteem, v. g. if a native offers the priest a gift, and the priest does not accept it, they would say, maráyang pare, disrespectful priest! Another: you give a favor to someone, and you know he will not accept it, showing no appreciation, you will say, mará yang tauo; micacara, the one who disrespects; picacarán, the one shown disrespect; malcara, milcara, the one showing disrespect; palcarán, pilcarán, the one shown disrespect. Magcará, migcará, to become/ act disrespectful, unappreciative. To understand better the nuance of this word, see Mingangalip, its opposite. Mapalcará, exaggerative.",,cara; magcara; malcara; mapalcara; mara; marayang; mera; micacara; migcara; milcara; palcaran; picacaran; pilcaran,kara; magkara; malkara; mapalkara; mara; marayang; mera; migkara; mikakara; milkara; palkaran; pikakaran; pilkaran,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_c092c991c3b5,ARAL,aral,"Doctrine, teaching, lesson learned","Doctrine, teaching, lesson learned. Active verb and its infinitive, manaral, maral, to teach. P. 1. that which is taught. P. 3. to whom. Mangaral, mengaral, to learn, study, to be instructed. P. 1. the time, or motive. Alampanaon a ipagaral co, ditacmong panaon ing pegaral co. I have no time to study / there is no time for me to study. The time I spent for studying was very short. P. 2. past, Pegaralan, what was learned. Also, pagaral, papagaral, what is assigned to somebody for study, what to teach him. Pagaralan, pepagaralan, to whom. Pamagaral, the act of studying. Mipagaral, to learn from each other, those who do exercises together, to learn, like, students when they ask to recite prayers to one another, or discuss the lessons to one another, together. Maqui, one joining another in studying their lessons. Capagaral, classmate, companion at studies. Macapagaral, the intent to study, Pacapagaralan, its passive, what is to be studied intensively; Pipagaralan, the place, like the university, or the textbook; alanpegaralan, miseducated, unschooled or badly raised up.",,alanpegaralan; capagaral; macapagaral; manaral; mangaral; maqui; maral; mengaral; mipagaral; pacapagaralan; pagaral; pagaralan; pamagaral; papagaral; pegaral; pegaralan; pepagaralan; pipagaralan,alanpegaralan; kapagaral; makapagaral; maki; manaral; mangaral; maral; mengaral; mipagaral; pagaral; pagaralan; pakapagaralan; pamagaral; papagaral; pegaral; pegaralan; pepagaralan; pipagaralan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_fdb177cbd7d6,ARAN,aran,"Adjective, old clothes, rags or burlap","Adjective, old clothes, rags or burlap. Mararán, merán, marán, or mayayarán, meyarán, mayarán, to become worn out, rags. Ica, and maca, the cause; and from this, idiomatically, to lose the esteem of the powerful, or the rich, for to become arán, consists in having lost luster, and consequently the esteem of others. Meránya, the focus is on the value, that is, the man has lost the esteem with which he was regarded formerly. Ica, and Maca, the cause of his downfall.",,maran; mararan; mayaran; mayayaran; meran; meranya; meyaran,maran; mararan; mayaran; mayayaran; meran; meranya; meyaran,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_78d391b5943c,ARANG,arang,"Active verb and its infinitive, marang, to wait for the passing by of another, v","Active verb and its infinitive, marang, to wait for the passing by of another, v. g. to do him harm. P. 3.inarangan, the awaited one. See Abang.",,inarangan; marang,inarangan; marang,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_5186411c0e35,ARAP,arap,"Noun, presence","Noun, presence. Neutral verb, marap, to become present, to put oneself in the presence of. P. 1. One who becomes present. P. 3. before whom. Miarap, with company, Maqui, the one; Carap, queyarap, his companion, or, carapan; querap Banuang, the current year; macarap, being present; Quing arapanco, or quingan arapan, the coming year. Pamanarap, , the act of being present; Pangaráp, the fact of being in place. Alia maráp, with all its variations, Also, it means to go towards some place; Miráp ya paroba, minaráp ya mauli. He shall go westward, he went towards the south. Also, Paráp me carela, let him face them. Payarap me carela, let them confront him, or ilan payarapan mo, let them face him. And mangarap, like, maninap.",,arapan; arapanco; carap; carapan; macarap; mangarap; maninap; maqui; marap; miarap; minarap; mirap; pamanarap; pangarap; parap; payarap; payarapan; querap; queyarap,arapan; arapanko; karap; karapan; kerap; keyarap; makarap; maki; mangarap; maninap; marap; miarap; minarap; mirap; pamanarap; pangarap; parap; payarap; payarapan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_6a430e13e2a1,ARE,are,"Noun, the straw of the palay","Noun, the straw of the palay. Arayan, inarayan, the place where they put the hay.",ARAY,arayan; inarayan,arayan; inarayan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_664e9d0b09f2,ARI,ari,"Mangari, mengari, to become alike with somebody in procedures or affairs, not in countenance","Mangari, mengari, to become alike with somebody in procedures or affairs, not in countenance. P. 3. Pangarian, pengarian, to whom one becomes alike. Pengari, common to both the father or mother, (parent). Macapangari, mecapangari, is the ability, possible, or not, to become alike, in the manner mentioned above.",,macapangari; mangari; mecapangari; mengari; pangarian; pengari; pengarian,makapangari; mangari; mekapangari; mengari; pangaryan; pengari; pengaryan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_664e9d0b09f2,ARI,ari,"Mangari, mengari, to become alike with somebody in procedures or affairs, not in countenance","Mangari, mengari, to become alike with somebody in procedures or affairs, not in countenance. P. 3. Pangarian, pengarian, to whom one becomes alike. Pengari, common to both the father or mother, (parent). Macapangari, mecapangari, is the ability, possible, or not, to become alike, in the manner mentioned above.",,macapangari; mangari; mecapangari; mengari; pangarian; pengari; pengarian,makapangari; mangari; mekapangari; mengari; pangaryan; pengari; pengaryan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_e6f5e2535be7,ARINASA,arinasa,"Arinandit, arinamo, arindit, all are different terms of one who desires to economize, or save a little more, v","Arinandit, arinamo, arindit, all are different terms of one who desires to economize, or save a little more, v. g. If you see somebody who has already enough, selling trifles or trivialities, and you tell him, 'so, you want to have something more', he answers with any of these terms, 'just a little more,' Magarinasa, migarinasa, or, Magarimohan, migarimohan, (Tagalog), in this way, he economizes or saves a little more. Arimojanan, the little things he regards / esteems much.",,arimojanan; arinamo; arinandit; arindit; magarimohan; magarinasa; migarimohan; migarinasa,arimojanan; arinamo; arinandit; arindit; magarimohan; magarinasa; migarimohan; migarinasa,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_dd1b7a2faf93,ARO,aro,"Cajoling a child, v","Cajoling a child, v. g., Stop crying, I shall buy you a cute whistle. Active verb and its infinitive, manaro, to cajole, pacify, entice, or coax in this manner. P. 1. the object with which (the enticement). P. 2. the child (the enticed). Also, Payarô, pepayarô, to accede to the enticement; and if this word is also said of grown-ups (adults), it is because they are treated like big children. Aró aroán, implies the intent or frequency.",,aroan; manaro; payaro; pepayaro,aroan; manaro; payaro; pepayaro,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_f55e8fa2086f,ARON,aron,"Noun, the nose, or the snout of a beast, which is its nose","Noun, the nose, or the snout of a beast, which is its nose. Arong arong, the nose-like notch made on a log or large timber so that it can be hauled or dragged. Active verb, marong arong, and its infinitive, manarong arong, to make such notch.",,arong; manarong; marong,arong; manarong; marong,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_8119d3f49a91,AROY OR ARE,aroy or are,An interjection of complaint,"An interjection of complaint. Payaray, to say, Ouch!",AROY or Aray,payaray,payare,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_4bb31a08ea61,ARUK,aruk,Transitive verb,Transitive verb. See Taruc.,ARUC,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_5829a398a160,ASA,asa,"Noun, hopeful desire","Noun, hopeful desire. P. 2. Yayasaan, Asa-an, inasa, that which is desired. Neutral verb of Ma, Mayayasâ, measâ, or, mayasâ yasâ, or, mayasâ. 'With honey remaining on the lips' / for having commenced to enjoy, or possess, despite the previous lack of everything. This strong desire, Pangyasâ; Miyasâ yasâ, left with honey on the lips, beginning to enjoy what one has desired; Cayasâ asâ, queyasâ asâ, the passive of Ica, which corresponds to the neutral verb of Ma, Macayasâ yasa, also causative. It seems this root comes from A, isa, of desiring. Equeinasang tauoyta, I hear him, but I do not understand him, unless he wants to say, Longe sit anima mea a vita ilius, I do not have least intention of to imitate his life, because in this way they say much, and nothing good, even with the use of good words.",,asa-an; cayasa; inasa; macayasa; mayasa; mayayasa; measa; miyasa; pangyasa; queyasa; yasa; yayasaan,asan; inasa; kayasa; keyasa; makayasa; mayasa; mayayasa; measa; miyasa; pangyasa; yasa; yayasaan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_1b08ff392b79,ASAD,asad,"Adjective, laid out, like, flowers, branches, or leaves in the form of a carpet","Adjective, laid out, like, flowers, branches, or leaves in the form of a carpet. Active verb and its infinitive, masad, to lay out, in order to lie down on it. P. 1. what is laid down or put in place as a carpet; P. 3. the place, inasaran.",,inasaran; masad,inasaran; masad,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_06164ba71c90,ASAG,asag,"Active verb and its infinitive, masag, manasag, to incite, to instigate","Active verb and its infinitive, masag, manasag, to incite, to instigate. P. 1. the one who is incited. Neutral verb of Ma, to become incited thus. Payasag, Pepayasag, the one who consents to the incitement.",,manasag; masag; payasag; pepayasag,manasag; masag; payasag; pepayasag,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_96c8a020e581,ASAK,asak,"Casac, density, thickness","Casac, density, thickness. Masasac, mesac, masac or, cacasac, quinasac, cumasac, to become corpulent, or closely knitted, v. g. cloth. See Sac.",ASAC,cacasac; casac; cumasac; masac; masasac; mesac; quinasac,kakasak; kasak; kinasak; kumasak; masak; masasak; mesak,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_d4f34a266c70,ASAL,asal,"Noun, Custom, (mos,moris) proprieties / characteristics","Noun, Custom, (mos,moris) proprieties / characteristics. Asal a mayap, good conduct /manners / customs /good habits; marauac a asal, bad manners; miyayasal, miasal v. g. Miasalcasan banal or, maganaca, Ecasa miasal mamulang, Behave like a saint, / behave well, behave in kindliness, do not act like a fool. P. 3. Asalan, inasalan, the manner, or conduct, good or bad. Cayasalan, abstract; Asal neta, that is his conduct, custom, or disposition, character. Miasal, with company. Maquiasal can tauo, eca maquiasal babi, literally, act like a human being, don't act like a pig. Ex fructibus eorum cognoscentis eos. By their fruits you shall know them. Ing asalda iyantutu. Their acts tell the truth. Their conduct betrays who they are.",,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_6a84e89c8ceb,ASAN,asan,"Fish, in general","Fish, in general. Active verb and its infinitive, masan, to eat meat, or fish. Note well: Masan asan, to eat cooked fish. Masan panasanan, or, bulbulan, eat meat. Note further: Masán can bulbulan, is in the imperative, or future tense, but, Màsan cang bulbulan (pp), is habitual future: that is if you eat meat on Fridays, and of these there are many, like at present. Eca mamasan canini? Don't you eat this, or, are you not used to eating this? P. 2. that which is eaten. Neutral verb, of Ma.",,bulbulan; mamasan; masan; masanasan,bulbulan; mamasan; masan; masanasan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_1c225e8d5f45,ASANG,asang,"Noun, Gills of fish, the catches, or moles of a padlock","Noun, Gills of fish, the catches, or moles of a padlock. P. 3. inasangan, the fish, caught / held at its gills; to remove them before cooking the fish.",,inasangan,inasangan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
